ID_ENCUESTA,ID_VEHICULO,ID_TIPOVEHICULO,ID_COMBUSTIBLE,MUNICIPIO_MATRICULA,PERTENECE_VEHICULO,PERSONA_DUENOVEHICULO,EXENTO_PICOYPLACA,RAZON_EXENTO,DONDE_GUARDAVEHICULO,VALOR_PARQUEO
19201838,1,1,1,BOGOTA,1,2,2,-1,1,-1
19201838,2,1,1,BOGOTA,1,3,2,-1,1,-1
19201839,1,1,1,BOGOTA,1,1,2,-1,1,-1
19201839,2,1,1,BOGOTA,1,2,2,-1,1,-1
19201840,1,1,1,BOGOTA,1,1,2,-1,1,-1
19201841,1,1,1,BOGOTA,1,1,2,-1,1,-1
19201842,1,1,1,BOGOTA,1,1,2,-1,1,-1
19201843,1,1,1,BOGOTA,1,1,2,-1,2,130000
19201844,1,1,1,BOGOTA,1,1,2,-1,1,-1
19202157,1,4,1,BOGOTA,1,4,2,-1,2,3000
19202158,1,1,1,BOGOTA,1,1,2,-1,2,12000
19202158,2,4,1,GIRARDOT,1,1,2,-1,1,-1
19202181,1,1,1,11001,1,1,2,-1,2,6000
19202183,1,4,1,11001,1,1,2,-1,2,4000
19202295,1,4,1,11001,1,1,2,-1,1,-1
19202319,1,1,1,11001,1,2,2,-1,1,-1
19202319,2,1,1,11001,1,3,2,-1,1,-1
19202322,1,1,1,11001,1,4,2,-1,1,-1
19202322,2,1,1,11001,1,4,2,-1,1,-1
19202323,1,1,1,11001,1,1,2,-1,1,-1
19202325,1,2,5,MEDELLIN,1,1,2,-1,1,-1
19202326,1,1,1,11001,1,1,2,-1,1,-1
19202404,1,4,1,BOGOTA,1,2,2,-1,2,0
19202409,1,4,1,11001,1,1,2,-1,1,-1
19202409,2,4,1,11001,1,2,2,-1,1,-1
19202411,1,4,1,286,1,1,1,12,1,-1
19202414,1,1,1,11001,1,1,2,-1,1,-1
19202419,1,1,1,11001,1,1,1,12,1,-1
19202422,1,1,1,11001,1,1,2,-1,1,-1
19202440,1,1,1,11001,1,1,2,-1,1,-1
19202440,2,1,1,11001,1,2,2,-1,4,120
19202442,1,1,1,11001,1,1,2,-1,1,-1
19202444,1,1,5,473,1,1,2,-1,2,65
19202450,1,2,5,CALI,1,2,2,-1,1,-1
19472087,1,2,1,CHIA,1,2,2,-1,4,100000
19472087,2,2,1,ZIPAQUIRA,1,2,2,-1,4,100000
19472088,1,1,1,11001,1,1,2,-1,1,-1
19472236,1,1,1,11001,1,1,2,-1,1,-1
19472321,1,4,1,11001,1,1,1,12,1,-1
19472323,1,4,1,11001,1,1,1,12,1,-1
19472324,1,1,1,11001,1,1,2,-1,1,-1
19472334,1,4,1,269,1,1,1,12,1,-1
19472358,1,4,1,175,1,1,1,12,1,-1
19472426,1,1,1,BOGOTA,1,2,2,-1,1,-1
19472814,1,1,1,BOGOTA,1,2,2,-1,1,-1
19472815,1,1,1,MOSQUERA,1,2,2,-1,2,0
19473104,1,4,1,286,1,1,1,12,1,-1
19474250,1,1,1,11001:-),1,2,2,-1,3,50000
19474250,2,4,1,11001,1,1,2,-1,1,-1
19474251,1,1,1,11001,3,-1,2,-1,1,-1
19474612,1,2,1,11001,1,1,2,-1,1,-1
19474613,1,1,1,11001,1,1,2,-1,1,-1
19475879,1,9,1,126,1,1,1,1,1,-1
19475881,1,1,1,899,1,1,2,-1,1,-1
19475881,2,1,1,899,1,3,2,-1,1,-1
19475882,1,1,2,899,1,1,1,12,1,-1
19475905,1,1,1,BOGOTA,1,3,2,-1,3,80000
19475916,1,4,1,EL ROSAL,1,1,1,12,1,-1
19476670,1,1,5,11001,1,1,2,-1,2,0
19476782,1,1,1,BOGOTA,1,1,2,-1,3,0
19476823,1,1,1,11001,1,1,2,-1,3,80000
19476823,2,4,1,11001,1,3,1,12,1,-1
19477694,1,1,1,BOGOTA,1,1,2,-1,1,-1
19478355,1,4,1,11001,1,1,1,12,1,-1
19478356,1,4,1,11001,1,1,1,12,1,-1
19479543,1,1,1,11001,1,1,2,-1,1,-1
19479543,2,1,1,11001,1,1,2,-1,1,-1
19479543,3,2,2,11001,1,1,2,-1,1,-1
19479543,4,4,1,11001,1,1,1,12,1,-1
19479543,5,6,2,11001,1,1,2,-1,1,-1
19479608,1,2,1,BOGOTA,1,1,2,-1,1,-1
19479880,1,1,1,11001,1,1,2,-1,1,-1
19480958,1,4,1,MARIQUITA,1,1,2,-1,1,-1
19480991,1,1,1,11001,1,3,2,-1,1,-1
19480993,1,4,1,269,1,1,2,-1,1,-1
19480994,1,4,1,286,1,1,2,-1,1,-1
19480995,1,4,1,286,1,1,2,-1,1,-1
19481093,1,4,1,11001,1,1,1,12,1,-1
19481710,1,1,2,BOGOTA,1,2,2,-1,1,-1
19481859,1,4,1,SIBERIA,1,1,1,12,1,-1
19481860,1,1,1,11001,1,2,1,12,1,-1
19481861,1,4,1,11001,1,2,1,12,1,-1
19482144,1,1,1,286,1,1,2,-1,1,-1
19482144,2,4,1,11001,1,1,1,12,1,-1
19482145,1,4,1,ROSAL,1,1,1,12,1,-1
19482145,2,4,1,ROSAL,1,3,1,12,1,-1
19482148,1,1,1,473,1,3,2,-1,3,0
19482336,1,1,1,1101,1,1,2,-1,1,-1
19482377,1,1,1,BOGOTA,1,1,1,12,1,-1
19482382,1,4,1,TOCANCIPA,1,1,1,12,1,-1
19482383,1,4,1,ZIPAQUIRA,1,1,1,12,1,-1
19482384,1,4,1,TOCANCIPA,1,1,1,12,1,-1
19482548,1,1,1,11001,1,1,2,-1,1,-1
19482549,1,1,1,11001,1,1,1,12,1,-1
19482735,1,1,1,11001,1,1,2,-1,1,-1
19482736,1,1,1,11001,1,2,2,-1,1,-1
19482737,1,1,1,11001,1,2,2,-1,1,-1
19482738,1,4,1,11001,1,3,1,12,1,-1
19482741,1,1,1,11001,1,1,2,-1,1,-1
19482742,1,1,1,11001,1,1,2,-1,1,-1
19482940,1,1,1,CHIA,1,1,2,-1,1,-1
19483041,1,4,1,286,1,2,1,12,3,0
19483073,1,1,1,1075,1,1,2,-1,1,-1
19483349,1,1,1,11001,1,1,2,-1,1,-1
19483429,1,1,1,11001,1,1,2,-1,1,-1
19483429,2,1,1,11001,1,3,2,-1,1,-1
19483431,1,1,1,11001,4,-1,2,-1,1,-1
19483432,1,1,1,11001,1,2,2,-1,1,-1
19483432,2,1,1,11001,1,3,2,-1,1,-1
19483433,1,1,1,11001,1,1,2,-1,1,-1
19483433,2,1,1,111001,1,2,2,-1,1,-1
19483434,1,1,1,11001,1,2,2,-1,1,-1
19483435,1,1,1,ANDA LUCIA VALLE DEL CAUCA,1,1,2,-1,1,-1
19484583,1,1,1,11001,1,1,2,-1,1,-1
19484606,1,1,1,BOGOTA,1,1,2,-1,1,-1
19484606,2,2,1,BOGOTA,1,2,2,-1,1,-1
19484607,1,1,1,BOGOTA,1,2,2,-1,1,-1
19484609,1,1,1,BOGOTA,1,2,2,-1,1,-1
19484610,1,1,1,BOGOTA,1,1,2,-1,1,-1
19484611,1,1,1,BOGOTA,1,1,2,-1,4,150000
19484616,1,2,1,BOGOTA,1,1,1,12,1,-1
19484616,2,4,1,BOGOTA,1,3,1,12,1,-1
19484617,1,4,1,BOGOTA,1,2,1,12,2,60000
19484618,1,1,1,BOGOTA,1,4,2,-1,1,-1
19484619,1,1,1,BOGOTA,1,1,2,-1,1,-1
19484619,2,1,1,CALI,1,1,1,12,1,-1
19484619,3,1,1,BOGOTA,1,1,2,-1,1,-1
19484624,1,1,1,BOGOTA,1,1,2,-1,1,-1
19484624,2,1,1,BOGOTA,1,2,2,-1,1,-1
19485627,1,4,1,BOGOTA,1,5,1,12,1,-1
19489166,1,4,1,BOGOTA,1,1,1,12,1,-1
19489167,1,1,1,11001,1,1,2,-1,1,-1
19489168,1,1,1,11001,1,1,2,-1,3,20000
19489169,1,9,5,11001,1,1,1,1,1,-1
19489170,1,4,1,FUNZA,4,-1,1,12,1,-1
19489172,1,4,1,LOS PATIOS SANTANDER,1,1,1,12,1,-1
19489174,1,4,1,286,1,3,1,12,1,-1
19490604,1,4,1,BOGOTA,1,1,2,-1,1,-1
19490609,1,1,1,FUNZA,1,1,2,-1,3,70000
19490612,1,1,1,BOGOTA,1,1,2,-1,1,-1
19490613,1,4,1,FUNZA,1,1,2,-1,1,-1
19490615,1,1,1,BOGOTA,1,1,2,-1,1,-1
19493157,1,1,1,BOGOTA,1,1,2,-1,1,-1
19493158,1,1,1,CUNDINAMARCA,1,1,2,-1,1,-1
19493606,1,2,4,11001,1,1,2,-1,1,-1
19493607,1,1,1,11001,1,1,2,-1,2,60000
19493613,1,1,1,11001,1,1,2,-1,4,80000
19493614,1,1,1,11001,1,1,2,-1,2,75000
19493615,1,1,1,11001,1,1,2,-1,4,0
19493620,1,8,2,740,1,1,2,-1,5,0
19493681,1,4,1,11001,1,1,1,12,1,-1
19493685,1,1,1,1,1,1,2,-1,1,-1
19493687,1,1,1,214,1,1,2,-1,1,-1
19493764,1,1,1,11001,1,1,2,-1,1,-1
19493764,2,4,1,11001,1,2,1,12,3,50000
19493765,1,4,1,11001,1,1,1,12,1,-1
19493766,1,1,1,SAN GIL . SANTANDER,1,1,2,-1,4,60000
19493770,1,2,1,11001,1,1,2,-1,1,-1
19493779,1,2,1,754,1,2,2,-1,3,50000
19494031,1,8,2,MOSQUERA,1,1,1,10,3,0
19495110,1,4,1,11001,1,1,1,12,3,20000
19495629,1,2,1,CHOCONTA,1,1,2,-1,1,-1
19495631,1,1,1,MEDELLIN,1,2,1,12,4,70000
19495631,2,4,1,PACHO,1,1,1,12,1,-1
19495631,3,4,1,GUASCA,1,2,1,12,1,-1
19495635,1,4,1,BOYACA,1,1,1,12,1,-1
19495636,1,4,1,CALERA,1,1,1,12,1,-1
19495641,1,4,1,BOGOTA,1,2,1,12,1,-1
19495642,1,1,1,BOGOTA,1,1,2,-1,3,0
19497257,1,4,1,FUNZA,1,4,2,-1,1,-1
19497259,1,4,1,BOGOTA,1,1,2,-1,1,-1
19498297,1,6,2,25175,2,-1,1,10,4,70000
19499090,1,4,1,BOGOTA,1,1,1,12,1,-1
19499253,1,4,1,25175,1,1,2,-1,1,-1
19500258,1,4,1,BOGOTA,1,1,1,12,1,-1
19501462,1,1,1,11001,1,1,2,-1,3,80000
19501462,2,4,1,ACACIAS,1,1,1,12,3,20000
19501463,1,4,1,SIBATE,1,1,1,12,1,-1
19501525,1,1,1,BOGOTA,1,1,2,-1,2,10000
19501527,1,4,1,FUNZA,1,2,2,-1,1,-1
19501536,1,4,1,BOGOTA,1,1,2,-1,1,-1
19502301,1,1,1,11001,1,1,2,-1,2,60000
19502486,1,2,1,COTA,1,1,2,-1,1,-1
19502486,2,2,1,COTA,1,2,2,-1,1,-1
19502487,1,1,1,CHIA,1,1,2,-1,1,-1
19502487,2,1,1,COTA,1,2,2,-1,1,-1
19502488,1,1,1,COTA,1,1,2,-1,1,-1
19502488,2,1,1,CAJICA,1,2,2,-1,1,-1
19502488,3,2,2,BOGOTA,1,1,2,-1,1,-1
19502489,1,1,1,COTA,1,1,2,-1,1,-1
19502489,2,1,1,ZIPAQUIRA,1,4,2,-1,1,-1
19502489,3,4,1,BOGOTA,1,2,1,12,1,-1
19502492,1,4,1,BOGOTA,1,2,1,12,1,-1
19502494,1,1,1,COTA,1,1,2,-1,1,-1
19502495,1,4,1,BOGOTA,1,1,1,12,1,-1
19503919,1,5,1,BOGOTA,1,1,2,-1,3,120000
19504811,1,1,1,CALI,1,1,2,-1,1,-1
19504811,2,4,1,11001,1,1,1,12,1,-1
19504919,1,1,1,11001,1,2,2,-1,3,90000
19505545,1,1,1,SOACHA,1,1,2,-1,1,-1
19505888,1,1,1,11001,1,1,2,-1,3,45000
19506149,1,1,1,SOACHA,1,1,2,-1,1,-1
19506632,1,4,1,11001,1,1,1,12,1,-1
19506633,1,1,1,11001,1,1,2,-1,2,60000
19506639,1,4,1,11001,1,3,1,12,1,-1
19506646,1,1,1,11001,1,1,2,-1,1,-1
19506649,1,4,1,FACATATIVA269,1,1,1,12,1,-1
19506650,1,1,1,BOGOTA11001,1,1,2,-1,1,-1
19506650,2,4,1,BOGOTA11001,1,2,1,12,1,-1
19506651,1,1,1,EL. ROSAL,1,1,1,12,3,60000
19506651,2,4,1,FUNZA,1,3,1,12,1,-1
19506657,1,4,1,25175,1,1,2,-1,1,-1
19507864,1,4,1,295,1,1,2,-1,1,-1
19507864,2,4,1,295,1,2,2,-1,1,-1
19508098,1,1,1,BOGOTA,1,2,2,-1,1,-1
19508099,1,1,1,BOGOTA,1,1,2,-1,3,90000
19508436,1,1,1,11001,1,2,2,-1,1,-1
19509647,1,4,1,FACATATIVA,1,1,2,-1,1,-1
19509647,2,4,1,FACATATIVA,1,2,2,-1,1,-1
19509942,1,1,2,25175,1,1,2,-1,1,-1
19509942,2,4,1,25175,1,2,2,-1,1,-1
19510229,1,4,1,FACATATIVA,1,3,2,-1,1,-1
19510230,1,4,1,EL ROSAL,1,1,2,-1,1,-1
19510231,1,4,1,FACATATIVA,1,3,2,-1,1,-1
19510231,2,4,1,FACATATIVA,1,5,2,-1,1,-1
19510270,1,1,1,BOGOTA,1,1,2,-1,4,100000
19510282,1,1,1,SANTA MARTA,4,-1,2,-1,1,-1
19510282,2,4,1,CUNDINAMARCA,4,-1,1,12,1,-1
19510285,1,1,1,LA CALERA,1,1,2,-1,1,-1
19510287,1,2,1,COTA,4,-1,2,-1,1,-1
19510539,1,1,1,BOGOTA11001,1,1,2,-1,1,-1
19510539,2,1,1,BOGOTA11001,1,1,2,-1,1,-1
19510696,1,2,1,BOGOTA,1,1,2,-1,2,60000
19510698,1,4,1,COTA,1,1,2,-1,1,-1
19510698,2,4,1,COTA,1,3,2,-1,1,-1
19510725,1,1,1,MEDELLIN,1,1,2,-1,1,-1
19510725,2,1,1,11001,4,-1,2,-1,4,70000
19510725,3,4,1,11001,4,-1,1,12,1,-1
19510730,1,4,1,ROSAL,1,1,1,12,1,-1
19510756,1,1,1,286,1,2,2,-1,3,70000
19510756,2,4,1,286,1,1,1,12,3,50000
19510760,1,4,1,269,1,1,1,12,1,-1
19510956,1,1,1,11001,1,1,2,-1,1,-1
19511103,1,4,1,269,1,4,1,12,1,-1
19511105,1,2,1,11001,1,1,2,-1,5,0
19511105,2,2,2,754,1,1,1,12,5,0
19511181,1,1,1,BOGOTA,1,1,2,-1,1,-1
19511182,1,1,1,BOGOTA,1,1,2,-1,1,-1
19511183,1,1,1,BOGOTA,1,1,2,-1,1,-1
19511220,1,1,1,BOGOTA,1,3,2,-1,1,-1
19511220,2,4,1,BOGOTA,1,1,1,12,1,-1
19511224,1,4,1,ZIPAQUIRA,1,1,1,12,1,-1
19511225,1,1,1,BOGOTA,1,1,2,-1,1,-1
19511293,1,1,1,11001,1,1,2,-1,1,-1
19511296,1,6,1,11001,1,1,1,12,1,-1
19511576,1,1,1,11001,1,1,2,-1,1,-1
19511694,1,1,1,11001,1,1,2,-1,1,-1
19511695,1,4,1,377,1,2,1,12,1,-1
19511741,1,4,1,11001,1,1,2,-1,1,-1
19511770,1,1,1,BOGOTA,1,1,2,-1,1,-1
19511770,2,1,1,BOGOTA,1,2,2,-1,1,-1
19511832,1,4,1,11001,1,3,1,12,1,-1
19511892,1,4,1,11001,1,1,2,-1,1,-1
19511898,1,2,1,BOGOTA,1,1,2,-1,1,-1
19511902,1,4,1,BOGOTA,1,1,2,-1,1,-1
19511905,1,1,1,ZIPAQUIRA,1,1,2,-1,1,-1
19512059,1,2,1,BOGOTA,1,1,2,-1,1,-1
19512720,1,1,2,11001,1,1,1,12,1,-1
19512722,1,2,1,11001,1,1,1,4,4,70000
19512723,1,1,1,111001,1,1,2,-1,4,50000
19512887,1,2,1,BOGOTA,1,1,2,-1,1,-1
19512887,2,2,1,BOGOTA,1,2,2,-1,1,-1
19512893,1,4,1,BOGOTA,1,1,1,12,1,-1
19513252,1,1,1,BOGOTA,1,1,2,-1,1,-1
19513252,2,1,1,BOGOTA,1,2,2,-1,1,-1
19513821,1,4,1,1101,1,1,2,-1,1,-1
19513825,1,1,1,1101,1,1,2,-1,3,70
19513836,1,1,1,0,1,4,2,-1,1,-1
19513837,1,1,1,1101,1,1,2,-1,1,-1
19513838,1,2,1,0,3,-1,2,-1,1,-1
19513840,1,4,1,GUAVIARE,1,1,2,-1,1,-1
19514238,1,1,1,BOGOTA,1,1,2,-1,1,-1
19514441,1,1,1,BOGOTA,1,1,2,-1,1,-1
19514750,1,1,1,BOGOTA,1,1,2,-1,1,-1
19515084,1,4,1,BOGOTA,1,1,1,12,1,-1
19515444,1,1,1,BOGOTA,1,1,2,-1,1,-1
19516274,1,1,1,BOGOTA,1,1,2,-1,1,-1
19516943,1,1,1,BOGOTA,1,1,2,-1,1,-1
19516943,2,1,1,MEDELLIN,1,1,1,10,1,-1
19520044,1,1,1,BOGOTA,1,1,2,-1,5,0
19520044,2,4,1,FACA,1,1,1,12,1,-1
19520046,1,4,1,FUNZA,1,1,1,12,1,-1
19520047,1,4,1,SOACHA,1,1,1,12,1,-1
19520049,1,4,1,FACA,1,2,1,12,1,-1
19523076,1,1,1,11001,1,1,2,-1,4,60000
19524884,1,4,1,11001,1,1,1,12,1,-1
19524887,1,1,1,11001,1,2,1,12,1,-1
19524893,1,1,1,11001,1,1,2,-1,1,-1
19525107,1,4,1,11001,1,2,2,-1,1,-1
19525109,1,4,1,FUNZA,1,1,2,-1,1,-1
19525111,1,2,1,11001,1,1,2,-1,2,60000
19526656,1,4,1,377,1,1,1,12,1,-1
19528107,1,2,1,BOGOTA,1,1,2,-1,1,-1
19529754,1,1,1,473,1,1,2,-1,2,0
19529754,2,1,1,11001,1,1,2,-1,2,0
19529754,3,4,1,286,1,3,1,12,1,-1
19529901,1,1,1,BOGOTA,1,5,2,-1,1,-1
19530139,1,1,1,BOGOTA,1,1,2,-1,1,-1
19531133,1,1,1,11001,1,2,2,-1,3,70000
19531133,2,1,1,377,1,3,2,-1,3,70000
19531134,1,4,1,BUGA,1,3,1,12,1,-1
19531135,1,2,1,377,1,1,2,-1,1,-1
19531693,1,1,1,LA CALERA,4,-1,2,-1,3,0
19531693,2,1,1,LA CALERA,4,-1,2,-1,3,0
19533091,1,1,1,11001,1,1,2,-1,1,-1
19533092,1,2,1,11001,1,1,2,-1,1,-1
19533093,1,1,1,11001,1,1,2,-1,1,-1
19533100,1,2,1,11001,1,1,2,-1,1,-1
19533109,1,4,1,11001,1,4,1,12,1,-1
19533111,1,1,1,11001,1,1,2,-1,1,-1
19533111,2,1,1,11001,1,2,2,-1,1,-1
19533112,1,1,1,11001,1,1,2,-1,1,-1
19533113,1,1,1,11001,1,1,2,-1,1,-1
19533115,1,1,1,11001,1,1,2,-1,1,-1
19533116,1,1,1,11001,1,1,2,-1,1,-1
19533153,1,1,1,11001,1,1,2,-1,1,-1
19533154,1,1,1,11001,1,3,2,-1,1,-1
19533154,2,2,1,11001,1,1,2,-1,1,-1
19533155,1,1,1,11001,1,2,2,-1,1,-1
19533155,2,2,1,11001,1,1,2,-1,1,-1
19533156,1,2,1,11001,1,1,2,-1,1,-1
19533636,1,2,1,754,1,1,2,-1,1,-1
19533637,1,1,1,175,1,4,2,-1,3,70000
19535143,1,1,1,BOGOTA,1,1,2,-1,2,0
19535144,1,1,1,BOGOTA,1,2,2,-1,2,0
19535144,2,4,1,BOGOTA,1,3,2,-1,1,-1
19535146,1,1,1,FACA,1,1,2,-1,1,-1
19535146,2,2,1,BOGOTA,1,1,2,-1,1,-1
19535583,1,4,1,11001,1,1,1,12,2,0
19535690,1,4,1,269,1,1,1,12,1,-1
19535890,1,1,1,11001,1,1,2,-1,1,-1
19536331,1,1,1,11001,1,1,2,-1,3,60000
19536332,1,4,1,ROSAL,1,1,1,12,1,-1
19536372,1,1,1,11001,1,1,2,-1,1,-1
19536993,1,1,1,BOGOTA11001,1,1,2,-1,1,-1
19536994,1,1,1,BOGOTA11001,1,2,2,-1,1,-1
19537047,1,4,1,286,1,1,1,12,1,-1
19537103,1,4,1,11001,1,4,2,-1,1,-1
19537145,1,1,1,50680 RESTREPO META,1,3,2,-1,2,60000
19537150,1,1,1,11001,1,3,2,-1,3,90000
19537155,1,1,1,175 CHIA,1,1,2,-1,3,80000
19537167,1,4,1,13188 CHOCONTA,1,1,1,10,1,-1
19537168,1,1,1,11001,1,1,2,-1,1,-1
19537170,1,1,1,11001,1,1,2,-1,1,-1
19537173,1,4,1,11001,1,1,1,10,1,-1
19537175,1,1,1,11001,1,1,2,-1,3,70000
19537191,1,4,1,11001,1,2,1,10,1,-1
19537196,1,1,1,11001,1,1,2,-1,3,70000
19537197,1,1,1,11001,1,2,2,-1,1,-1
19537225,1,1,5,FACA,1,1,2,-1,4,0
19537227,1,1,1,BOGOTA,1,1,2,-1,3,80000
19537230,1,4,1,EL ROSAL,4,-1,1,7,1,-1
19537231,1,4,1,FACA,1,1,1,7,1,-1
19537393,1,1,1,BOGOTA,1,1,2,-1,1,-1
19537395,1,1,1,BOGOTA,1,1,2,-1,1,-1
19537396,1,1,1,CALI,1,1,2,-1,1,-1
19537396,2,4,1,FACA,1,1,1,12,1,-1
19537397,1,1,1,FUNZA,1,1,2,-1,1,-1
19537675,1,1,1,BOGOTA11001,1,2,2,-1,1,-1
19537910,1,4,1,FUNZA,1,1,1,12,1,-1
19537949,1,1,1,11001,1,1,2,-1,1,-1
19537949,2,4,1,11001,1,1,1,12,1,-1
19538143,1,4,1,175,1,1,1,12,1,-1
19538220,1,1,1,BOGOTA,1,1,2,-1,5,0
19538403,1,1,1,BOGOTA,1,1,2,-1,1,-1
19538404,1,4,1,COTA,1,1,1,12,1,-1
19538405,1,1,1,BOGOTA,1,1,2,-1,1,-1
19538406,1,4,1,BOGOTA,1,3,1,12,1,-1
19538407,1,1,1,BOGOTA,1,2,2,-1,1,-1
19538408,1,1,1,COTA,1,1,2,-1,1,-1
19538409,1,1,1,BOGOTA,1,1,2,-1,3,60000
19538410,1,1,1,BOGOTA,1,1,2,-1,1,-1
19538410,2,1,1,BOGOTA,1,2,2,-1,1,-1
19538411,1,1,1,BOGOTA,1,1,2,-1,1,-1
19538411,2,1,1,BOGOTA,1,3,2,-1,1,-1
19538420,1,1,1,BOGOTA,1,3,2,-1,1,-1
19538423,1,1,1,MOSQUERA,1,2,2,-1,1,-1
19538425,1,4,1,BOGOTA,1,1,1,12,1,-1
19538428,1,1,1,BOGOTA,1,4,2,-1,3,60000
19538592,1,1,1,MOSQUERA,1,1,2,-1,1,-1
19538592,2,4,1,FACA,1,1,1,12,1,-1
19538592,3,4,1,BOGOTA,1,2,1,12,1,-1
19538598,1,1,1,BOGOTA,1,2,2,-1,1,-1
19538602,1,1,1,UBATE,1,1,2,-1,3,60000
19538613,1,4,1,BOJACA,1,1,1,12,1,-1
19538620,1,4,1,FACATATIVA,1,1,2,-1,1,-1
19538621,1,4,1,BOGOTA,1,1,2,-1,1,-1
19538834,1,1,1,25175,4,-1,2,-1,1,-1
19538836,1,2,1,269,1,2,2,-1,1,-1
19538836,2,4,1,269,1,1,2,-1,1,-1
19538840,1,4,1,473,1,1,2,-1,1,-1
19538842,1,4,1,269,1,1,2,-1,1,-1
19538993,1,4,1,11001,1,1,1,12,1,-1
19538995,1,4,1,VILLETA,1,1,1,12,1,-1
19539000,1,1,1,473,1,4,2,-1,1,-1
19539013,1,2,2,11001,1,1,2,-1,1,-1
19539016,1,1,1,11001,1,1,2,-1,3,60000
19539017,1,4,1,286,1,1,1,12,1,-1
19539328,1,1,1,LA CALERA,1,1,2,-1,1,-1
19539333,1,4,1,ACACIAS META,1,1,2,-1,1,-1
19539334,1,1,1,FACATATIVA,1,1,2,-1,3,90000
19539444,1,1,1,11001,4,-1,2,-1,1,-1
19540203,1,1,1,175,1,1,2,-1,1,-1
19540204,1,2,2,377,1,1,2,-1,1,-1
19540204,2,2,1,377,1,2,2,-1,1,-1
19540205,1,1,1,377,1,1,2,-1,1,-1
19540206,1,4,1,11001,1,4,1,12,3,60000
19540207,1,4,1,11001,1,1,1,12,1,-1
19540221,1,4,1,BOGOTA,1,1,1,12,1,-1
19540264,1,1,1,11001,1,1,2,-1,1,-1
19540265,1,4,1,ZIPAQUIRA,1,1,1,12,1,-1
19540273,1,1,1,11001,1,3,2,-1,2,50000
19540277,1,4,1,POPAYAN,1,6,1,12,1,-1
19540746,1,1,1,11001,4,-1,1,12,1,-1
19540993,1,4,1,GACHANCIPA,1,1,1,12,1,-1
19541897,1,1,1,MANIZALES,1,1,2,-1,1,-1
19547563,1,1,1,11001,1,3,2,-1,1,-1
19547812,1,1,1,BOGOTA,1,1,2,-1,4,60000
19547835,1,2,1,377,1,1,2,-1,1,-1
19549457,1,4,1,295,1,1,2,-1,1,-1
19549458,1,1,1,295,1,1,2,-1,1,-1
19549458,2,4,1,295,1,1,2,-1,1,-1
19552172,1,4,1,MOSQUERA,1,1,1,12,1,-1
19552629,1,1,1,BOGOTA,1,1,2,-1,1,-1
19556224,1,6,2,BOGOTA,1,1,1,10,3,200000
19556472,1,1,1,BOGOTA,1,1,2,-1,3,75000
19556566,1,4,1,PUERTO BERRIO,1,2,1,12,1,-1
19556923,1,2,1,11001,1,1,2,-1,1,-1
19556926,1,1,5,11001,1,1,1,3,1,-1
19556929,1,1,1,11001,1,1,1,3,1,-1
19557123,1,1,1,11001,1,2,2,-1,4,0
19557210,1,4,1,286,1,1,1,12,1,-1
19557212,1,1,1,11001,1,2,2,-1,1,-1
19557997,1,4,1,473,1,1,1,12,1,-1
19558175,1,1,1,BOGOTA,1,1,2,-1,3,80000
19558175,2,2,2,BOGOTA,1,1,2,-1,1,-1
19558176,1,1,1,BOGOTA,1,1,2,-1,1,-1
19558182,1,1,1,BOGOTA,1,1,2,-1,1,-1
19558182,2,2,1,BOGOTA,1,1,2,-1,1,-1
19558188,1,4,1,BOGOTA,1,2,2,-1,1,-1
19558302,1,1,1,377,1,1,2,-1,3,0
19558302,2,4,1,377,1,3,2,-1,3,0
19558305,1,1,1,377,1,1,2,-1,1,-1
19558454,1,4,1,269,4,-1,1,12,3,180000
19558454,2,6,2,214,2,-1,1,12,1,-1
19558517,1,1,1,BOGOTA,1,2,2,-1,1,-1
19558519,1,1,1,BOGOTA,1,2,2,-1,1,-1
19558520,1,1,1,LA CALERA,1,1,2,-1,1,-1
19558522,1,1,1,BOGOTA,1,1,2,-1,1,-1
19558523,1,1,1,BOGOTA,1,1,2,-1,1,-1
19559192,1,1,1,BOGOTA,1,1,2,-1,1,-1
19559403,1,1,1,CHIA,1,1,2,-1,1,-1
19559867,1,4,1,FACATATIVA,1,1,2,-1,1,-1
19559868,1,1,1,BOGOTA,1,4,2,-1,1,-1
19559929,1,6,2,BOGOTA,1,1,1,4,4,90000
19560267,1,1,1,269,1,2,2,-1,3,70000
19560453,1,4,1,BOGOTA,1,1,2,-1,1,-1
19560825,1,4,1,FACATATIVA,1,1,1,7,4,0
19560826,1,1,1,MOSQUERA,1,1,2,-1,1,-1
19560826,2,4,1,FACATATIVA,4,-1,1,7,1,-1
19560828,1,1,1,FACATATIVA,4,-1,2,-1,2,0
19561158,1,1,1,473,1,1,2,-1,1,-1
19561197,1,2,1,11001,1,1,2,-1,2,0
19561198,1,4,1,99,1,1,2,-1,1,-1
19561236,1,1,1,BOJOTA,1,1,2,-1,1,-1
19561239,1,1,1,CHIA,1,1,1,12,4,70000
19561240,1,4,1,FUNZA,1,1,1,7,1,-1
19561241,1,1,1,FUNZA,1,1,2,-1,1,-1
19561241,2,2,1,FUNDA,4,-1,2,-1,1,-1
19561242,1,1,1,BOGOTA,1,1,2,-1,1,-1
19561668,1,4,1,11001,1,1,2,-1,1,-1
19561947,1,1,1,11001,1,1,2,-1,1,-1
